priref,lref,path,width,height,megapixels,soort,is_color,sitter_count,sitter_ids,date,objectcat,artist_name
161190,10750707,D:\thesis\images\10750707.jpg,1350,2221,2.998,original photograph,False,1,131210,1875,carte-de-visite,"Greiner, Albert"
161191,10750708,D:\thesis\images\10750708.jpg,1399,2197,3.074,original photograph,False,1,131210,1879,carte-de-visite,"Westerborg, Carel Eduard"
161192,10750709,D:\thesis\images\10750709.jpg,1327,2165,2.873,original photograph,False,1,131211,1881,carte-de-visite,"Rotteveel, Marius Nicolaas Frederik"
161193,10750710,D:\thesis\images\10750710.jpg,1439,2198,3.163,original photograph,False,1,131212,1880,carte-de-visite,"Cordes, C.F. &amp; L.J."
161194,10750711,D:\thesis\images\10750711.jpg,1327,2110,2.8,original photograph,False,1,131213,1869,carte-de-visite,"Camerik, S.W."
161195,10750712,D:\thesis\images\10750712.jpg,1358,2134,2.898,original photograph,False,1,131214,1869,carte-de-visite,"Camerik, S.W."
161196,10750713,D:\thesis\images\10750713.jpg,1390,2230,3.1,original photograph,False,1,131215,1885,carte-de-visite,"Kampf, August"
161197,10750714,D:\thesis\images\10750714.jpg,1382,2205,3.047,original photograph,False,1,131216,1860,carte-de-visite,Wegner &amp; Mottu
161198,10750715,D:\thesis\images\10750715.jpg,1382,2206,3.049,original photograph,False,1,131216,1860,carte-de-visite,Anoniem
161199,10750716,D:\thesis\images\10750716.jpg,1382,2181,3.014,original photograph,False,1,122264,1860,carte-de-visite,"Verveer, Maurits"
161200,10750717,D:\thesis\images\10750717.jpg,1373,2117,2.907,original photograph,False,1,131217,1860,carte-de-visite,"Pronk, Henri"
161201,10750718,D:\thesis\images\10750718.jpg,1421,2157,3.065,original photograph,False,1,134591,1860,carte-de-visite,"Hohmann, Jacob"
161202,10750719,D:\thesis\images\10750719.jpg,1397,2205,3.08,original photograph,False,1,131219,1904,carte-de-visite,"Meijer, L."
161203,10750720,D:\thesis\images\10750720.jpg,1319,2071,2.732,original photograph,False,1,131220,1860,carte-de-visite,Anoniem
161204,10750721,D:\thesis\images\10750721.jpg,1407,2103,2.959,original photograph,False,1,131220,1860,carte-de-visite,Anoniem
161206,10750723,D:\thesis\images\10750723.jpg,1415,2207,3.123,original photograph,False,1,131222,1860,carte-de-visite,"Géruzet, Jules"
161207,10750724,D:\thesis\images\10750724.jpg,1391,2206,3.069,original photograph,False,1,131222,1860,carte-de-visite,Photographie Artistique
161208,10750725,D:\thesis\images\10750725.jpg,1391,2142,2.98,original photograph,False,1,131224,1902,carte-de-visite,Vinkenbos &amp; Dewald
161209,10750726,D:\thesis\images\10750726.jpg,1335,2182,2.913,original photograph,False,1,131225,1860,carte-de-visite,Anoniem
161210,10750727,D:\thesis\images\10750727.jpg,1391,2206,3.069,original photograph,False,1,131225,1865,carte-de-visite,Mumby
161211,10750728,D:\thesis\images\10750728.jpg,1414,2173,3.073,original photograph,False,1,131226,1860,carte-de-visite,"Clausing, P."
161212,10750729,D:\thesis\images\10750729.jpg,1350,2077,2.804,original photograph,False,1,131227,1881,carte-de-visite,"Lavieter &amp; Co, De"
161213,10750730,D:\thesis\images\10750730.jpg,1422,2149,3.056,original photograph,False,1,131228,1860,carte-de-visite,"Hameter, Johann Georg"
161214,10750731,D:\thesis\images\10750731.jpg,1406,2205,3.1,original photograph,False,1,131229,1885,carte-de-visite,"Salzwedel, Herman"
161215,10750732,D:\thesis\images\10750732.jpg,1382,2181,3.014,original photograph,False,1,131230,1860,carte-de-visite,"Hermelink, Christiaan Martinus Jan"
161216,10750733,D:\thesis\images\10750733.jpg,1414,2205,3.118,original photograph,False,1,131231,1875,carte-de-visite,"Heijden, Johannes Leonardus van der"
161217,10750734,D:\thesis\images\10750734.jpg,1350,2221,2.998,original photograph,False,1,104559,1860,carte-de-visite,"Egenberger, Johannes Hinderikus"
161218,10750735,D:\thesis\images\10750735.jpg,1422,2189,3.113,original photograph,False,1,131232,1895,carte-de-visite,"Heijenberg, Willem Carel"
161219,10750736,D:\thesis\images\10750736.jpg,1351,2189,2.957,original photograph,False,1,132554,1860,carte-de-visite,"Baer, Johannes"
161220,10750737,D:\thesis\images\10750737.jpg,1415,2197,3.109,original photograph,False,1,131234,1902,carte-de-visite,"Schotel, Stephanus Adrianus"
161221,10750738,D:\thesis\images\10750738.jpg,1423,2189,3.115,original photograph,False,1,131235,1881,carte-de-visite,"Radermacher, E."
161223,10750740,D:\thesis\images\10750740.jpg,1344,2200,2.957,original photograph,False,1,131237,1860,carte-de-visite,"Slaterus, Idanus Hendrikus"
161224,9203445,D:\thesis\images\9203445.jpg,2418,3708,8.966,BD/RKD/IB/ORIGINALS (ON APPOINTMENT),False,1,131243,1875,carte-de-visite,"Radermacher, E."
161225,10750742,D:\thesis\images\10750742.jpg,1384,2120,2.934,original photograph,False,1,131237,1860,carte-de-visite,"Slaterus, Idanus Hendrikus"
161226,10750743,D:\thesis\images\10750743.jpg,1392,2216,3.085,original photograph,False,1,104559,1881,carte-de-visite,"Mulder, George Lodewijk"
161227,10750744,D:\thesis\images\10750744.jpg,1367,2189,2.992,original photograph,False,1,132554,1860,carte-de-visite,"Radermacher, E."
161228,10750745,D:\thesis\images\10750745.jpg,1359,2237,3.04,original photograph,False,1,131240,1903,carte-de-visite,"Bornand, Edmond"
161229,10750746,D:\thesis\images\10750746.jpg,1359,2132,2.897,original photograph,False,1,131241,1860,carte-de-visite,"Marcussen, Christiaan"
161230,10750747,D:\thesis\images\10750747.jpg,1415,2213,3.131,original photograph,False,1,131242,1860,carte-de-visite,"Schreurs, André"
161231,10750748,D:\thesis\images\10750748.jpg,1383,2166,2.996,original photograph,False,1,131243,1860,carte-de-visite,Koene &amp; Büttinghausen
161232,10750749,D:\thesis\images\10750749.jpg,1359,2174,2.954,original photograph,False,1,131244,1874,carte-de-visite,Anoniem
161233,10750750,D:\thesis\images\10750750.jpg,1391,2190,3.046,original photograph,False,1,131244,1860,carte-de-visite,"Bruining, Bernardus"
161234,10750751,D:\thesis\images\10750751.jpg,1375,2118,2.912,original photograph,False,1,131244,1865,carte-de-visite,"Lavieter &amp; Co, De"
161235,10750752,D:\thesis\images\10750752.jpg,1389,2157,2.996,original photograph,False,1,131245,1860,carte-de-visite,Anoniem
161236,10750753,D:\thesis\images\10750753.jpg,1445,2213,3.198,original photograph,False,1,131246,1860,carte-de-visite,"Zimmermans, Adolphe"
161237,10750754,D:\thesis\images\10750754.jpg,1493,2125,3.173,original photograph,False,1,131247,1860,carte-de-visite,Anoniem
161239,10750756,D:\thesis\images\10750756.jpg,1311,2055,2.694,original photograph,False,1,131250,1860,carte-de-visite,"Grand, Dirk le"
161240,10750757,D:\thesis\images\10750757.jpg,1375,2055,2.826,original photograph,False,1,131251,1860,carte-de-visite,"Grand, Dirk le"
161241,10750758,D:\thesis\images\10750758.jpg,1367,2214,3.027,original photograph,False,1,131252,1860,carte-de-visite,Anoniem
161242,10750759,D:\thesis\images\10750759.jpg,1407,2198,3.093,original photograph,False,1,131253,1860,carte-de-visite,Broekhuizen
161243,10750760,D:\thesis\images\10750760.jpg,1359,2143,2.912,original photograph,False,1,131254,1873,carte-de-visite,"Büttinghausen, Max"
161245,10750762,D:\thesis\images\10750762.jpg,1375,2135,2.936,original photograph,False,1,131256,1860,carte-de-visite,"Hoffmeister, Johan Hendrik"
161246,10750763,D:\thesis\images\10750763.jpg,1359,2135,2.901,original photograph,False,1,131257,1868,carte-de-visite,"Shew, William"
161247,10750764,D:\thesis\images\10750764.jpg,1391,2134,2.968,original photograph,False,1,131258,1860,carte-de-visite,"Joliot, Leon"
161248,10750765,D:\thesis\images\10750765.jpg,1351,2150,2.905,original photograph,False,1,131258,1860,carte-de-visite,"Bruining, Bernardus"
161249,10750766,D:\thesis\images\10750766.jpg,1375,2134,2.934,original photograph,False,1,131259,1860,carte-de-visite,Wegner &amp; Mottu
161252,10750769,D:\thesis\images\10750769.jpg,1343,2190,2.941,original photograph,False,1,131260,1864,carte-de-visite,"Greiner, Albert"
161253,10750770,D:\thesis\images\10750770.jpg,1383,2181,3.016,original photograph,False,1,131260,1865,carte-de-visite,"Herbst, A."
161254,10750771,D:\thesis\images\10750771.jpg,1351,2078,2.807,original photograph,False,1,130553,1860,carte-de-visite,"Verveer, Maurits"
161255,10750772,D:\thesis\images\10750772.jpg,1343,2182,2.93,original photograph,False,1,131262,1860,carte-de-visite,"Brookes, Warwick (fotograaf)"
161256,10750773,D:\thesis\images\10750773.jpg,1399,2198,3.075,original photograph,False,1,131263,1879,carte-de-visite,Kannemans en Zoon
161258,10750775,D:\thesis\images\10750775.jpg,1383,2126,2.94,original photograph,False,1,131263,1868,carte-de-visite,"Verveer, Maurits"
161259,10750776,D:\thesis\images\10750776.jpg,1375,2182,3.0,original photograph,False,1,131263,1883,carte-de-visite,"Kramer, J.H."
161260,10750777,D:\thesis\images\10750777.jpg,1423,2206,3.139,original photograph,False,1,131263,1889,carte-de-visite,"Louw, Henri de"
161261,10750778,D:\thesis\images\10750778.jpg,1375,2158,2.967,original photograph,False,1,131263,1860,carte-de-visite,Stafhell &amp; Kleingrothe
161262,10750779,D:\thesis\images\10750779.jpg,1439,2166,3.117,original photograph,False,1,131264,1860,carte-de-visite,"Bieseman, Petrus Johannes"
161263,10750780,D:\thesis\images\10750780.jpg,1391,2174,3.024,original photograph,False,1,131264,1890,carte-de-visite,"Westerborg, Carel Eduard"
161264,10750781,D:\thesis\images\10750781.jpg,1399,2158,3.019,original photograph,False,1,131264,1887,carte-de-visite,"Louw, Henri de"
161265,10750782,D:\thesis\images\10750782.jpg,1423,2197,3.126,original photograph,False,1,131265,1860,carte-de-visite,"Böeseken, A."
161266,10750783,D:\thesis\images\10750783.jpg,1415,2181,3.086,original photograph,False,1,131266,1860,carte-de-visite,"Jonker, Hendrik"
161267,10750784,D:\thesis\images\10750784.jpg,1320,2215,2.924,original photograph,False,1,131267,1860,carte-de-visite,"Severin, Robert"
161268,10750785,D:\thesis\images\10750785.jpg,1368,2167,2.964,original photograph,False,1,131267,1860,carte-de-visite,Anoniem
161270,10750787,D:\thesis\images\10750787.jpg,1376,2088,2.873,original photograph,False,1,131269,1860,carte-de-visite,"Hohmann, Jacob"
161271,10750788,D:\thesis\images\10750788.jpg,1343,2183,2.932,original photograph,False,1,131270,1860,carte-de-visite,Bradley &amp; Rulofson
161272,10750789,D:\thesis\images\10750789.jpg,1431,2175,3.112,original photograph,False,1,131270,1860,carte-de-visite,Bradley &amp; Rulofson
161274,10750791,D:\thesis\images\10750791.jpg,1431,2183,3.124,original photograph,False,1,131272,1888,carte-de-visite,"Kameke, Richard"
161275,10750792,D:\thesis\images\10750792.jpg,1407,2159,3.038,original photograph,False,1,131273,1860,carte-de-visite,Koene &amp; Co
161277,10750794,D:\thesis\images\10750794.jpg,1391,2159,3.003,original photograph,False,1,131274,1885,carte-de-visite,"Goedeljee &amp; Zn, Jan"
161278,10750795,D:\thesis\images\10750795.jpg,1391,2135,2.97,original photograph,False,1,131275,1860,carte-de-visite,"Hoffmeister, Johan Hendrik"
161279,10750796,D:\thesis\images\10750796.jpg,1383,2191,3.03,original photograph,False,1,131275,1880,carte-de-visite,"Goedeljee &amp; Zn, Jan"
161280,10750797,D:\thesis\images\10750797.jpg,1399,2175,3.043,original photograph,False,1,129892,1903,carte-de-visite,"Voerman, Dirk"
161281,10750798,D:\thesis\images\10750798.jpg,1327,2175,2.886,original photograph,False,1,131279,1867,carte-de-visite,"Greiner, Albert"
161282,10750799,D:\thesis\images\10750799.jpg,1383,2119,2.931,original photograph,False,1,131279,1868,carte-de-visite,"Verveer, Maurits"
161283,10750800,D:\thesis\images\10750800.jpg,1389,2173,3.018,original photograph,False,1,131278,1880,carte-de-visite,"Louw, Henri de"
161285,10750802,D:\thesis\images\10750802.jpg,1517,2229,3.381,original photograph,False,1,131280,1860,carte-de-visite,Anoniem
161287,10750804,D:\thesis\images\10750804.jpg,1429,2199,3.142,original photograph,False,1,131281,1879,carte-de-visite,"Goedeljee, Jan"
161288,10750805,D:\thesis\images\10750805.jpg,1414,2206,3.119,original photograph,False,1,131281,1860,carte-de-visite,Anoniem
161291,10750808,D:\thesis\images\10750808.jpg,1358,2166,2.941,original photograph,False,1,131285,1890,carte-de-visite,"Stutz, P."
161292,10750809,D:\thesis\images\10750809.jpg,1358,2182,2.963,original photograph,False,1,131286,1860,carte-de-visite,"Stok, Antonius Joannes van der"
161294,10750811,D:\thesis\images\10750811.jpg,1374,2230,3.064,original photograph,False,1,131288,1874,carte-de-visite,"Lavieter &amp; Co, De"
161296,10750813,D:\thesis\images\10750813.jpg,1327,2198,2.917,original photograph,False,1,131290,1867,carte-de-visite,H. Jaeger &amp; Co
161297,10750814,D:\thesis\images\10750814.jpg,1335,2205,2.944,original photograph,False,1,131291,1860,carte-de-visite,"Hoogwinkel, G. (jr.)"
161299,10750816,D:\thesis\images\10750816.jpg,1327,2166,2.874,original photograph,False,1,131294,1860,carte-de-visite,Anoniem
161301,10750818,D:\thesis\images\10750818.jpg,1375,2061,2.834,original photograph,False,1,131296,1874,carte-de-visite,"Lavieter &amp; Co, De"
161306,10750823,D:\thesis\images\10750823.jpg,1424,2206,3.141,original photograph,False,1,131300,1893,carte-de-visite,"Westerborg, Carel Eduard"
161307,10750824,D:\thesis\images\10750824.jpg,1376,2127,2.927,original photograph,False,1,131301,1892,carte-de-visite,"Westerborg, Carel Eduard"
161308,10750825,D:\thesis\images\10750825.jpg,1440,2191,3.155,original photograph,False,1,131302,1861,carte-de-visite,"Westerborg, Carel Eduard"
161309,10750826,D:\thesis\images\10750826.jpg,1368,2142,2.93,original photograph,False,1,131303,1860,carte-de-visite,Atelier Boissonnas
161310,10750827,D:\thesis\images\10750827.jpg,1415,2151,3.044,original photograph,False,1,131306,1878,carte-de-visite,"Mulder, George Lodewijk"
161311,10750828,D:\thesis\images\10750828.jpg,1311,2095,2.747,original photograph,False,1,131306,1860,carte-de-visite,"Mulder, George Lodewijk"
161313,10750830,D:\thesis\images\10750830.jpg,1367,2215,3.028,original photograph,False,1,130926,1881,carte-de-visite,"Mulder, George Lodewijk"
161314,10750831,D:\thesis\images\10750831.jpg,1391,2143,2.981,original photograph,False,1,131306,1874,carte-de-visite,"Lüssow, Albert"
161315,10750832,D:\thesis\images\10750832.jpg,1384,2054,2.843,original photograph,False,1,104586,1860,carte-de-visite,"Böeseken, A."
161316,10750833,D:\thesis\images\10750833.jpg,1400,2142,2.999,original photograph,False,1,131308,1860,carte-de-visite,"Winsheijm, D.W.J. van"
161317,10750834,D:\thesis\images\10750834.jpg,1320,2182,2.88,original photograph,False,1,131309,1860,carte-de-visite,Anoniem
161319,10750836,D:\thesis\images\10750836.jpg,1391,2110,2.935,original photograph,False,1,131311,1860,carte-de-visite,Anoniem
161320,10750837,D:\thesis\images\10750837.jpg,1375,2190,3.011,original photograph,False,1,131312,1878,carte-de-visite,"Lavieter &amp; Co, De"
161321,10750838,D:\thesis\images\10750838.jpg,1367,2230,3.048,original photograph,False,1,131313,1902,carte-de-visite,"Schotel, Stephanus Adrianus"
161323,10750840,D:\thesis\images\10750840.jpg,1343,2197,2.951,original photograph,False,1,126263,1860,carte-de-visite,"Schipper, Karl"
161324,10750841,D:\thesis\images\10750841.jpg,1391,2245,3.123,original photograph,False,1,131314,1860,carte-de-visite,"Harting, Frederik"
161325,10750842,D:\thesis\images\10750842.jpg,1287,2236,2.878,original photograph,False,1,131315,1860,carte-de-visite,Anoniem
161326,10750843,D:\thesis\images\10750843.jpg,1359,2237,3.04,original photograph,False,1,131316,1860,carte-de-visite,Wegner &amp; Mottu
161328,10750845,D:\thesis\images\10750845.jpg,1407,2111,2.97,original photograph,False,1,131318,1860,carte-de-visite,Brainich &amp; Leusink
161329,10750846,D:\thesis\images\10750846.jpg,1367,2143,2.929,original photograph,False,1,131318,1860,carte-de-visite,Brainich &amp; Leusink
161331,10750848,D:\thesis\images\10750848.jpg,1423,2206,3.139,original photograph,False,1,131320,1875,carte-de-visite,"Greiner, Albert"
161332,10750849,D:\thesis\images\10750849.jpg,1367,2142,2.928,original photograph,False,1,131321,1876,carte-de-visite,"Koningsveld, Veuve J. van"
161333,10750850,D:\thesis\images\10750850.jpg,1359,2110,2.867,original photograph,False,1,131322,1860,carte-de-visite,Anoniem
161334,10750851,D:\thesis\images\10750851.jpg,1439,2198,3.163,original photograph,False,1,131322,1881,carte-de-visite,Jungmann &amp; Schorn
161335,10750852,D:\thesis\images\10750852.jpg,1390,2165,3.009,original photograph,False,1,131322,1860,carte-de-visite,"Reesinck, J.C."
161336,9203382,D:\thesis\images\9203382.jpg,2683,4214,11.306,original photograph,False,1,131323,1870,carte-de-visite,"Ephraïm, J."
161337,10750854,D:\thesis\images\10750854.jpg,1335,2165,2.89,original photograph,False,1,131324,1860,carte-de-visite,Anoniem
161339,10750856,D:\thesis\images\10750856.jpg,1368,2141,2.929,original photograph,False,1,131327,1884,carte-de-visite,"Lavieter &amp; Co, De"
161340,10750857,D:\thesis\images\10750857.jpg,1416,2221,3.145,original photograph,False,1,131327,1860,carte-de-visite,"Zimmermans, Adolphe"
161342,10750859,D:\thesis\images\10750859.jpg,1392,2229,3.103,original photograph,False,1,131329,1860,carte-de-visite,"Bosse, M."
161343,10750860,D:\thesis\images\10750860.jpg,1303,2191,2.855,original photograph,False,1,131330,1860,carte-de-visite,"Pronk, Henri"
161344,10750861,D:\thesis\images\10750861.jpg,1407,2111,2.97,original photograph,False,1,131331,1860,carte-de-visite,"Korfmacher, Gerard Karel Martin Hubert"
161345,10750862,D:\thesis\images\10750862.jpg,1383,2127,2.942,original photograph,False,1,131332,1860,carte-de-visite,"Korfmacher, Gerard Karel Martin Hubert"
